Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
612253,Miscellaneous,02/22/2022 10:00:00 AM,02/22/2022 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Williamsbridge Oval: Soccer-01,,N/A,"07,","52,"
617008,NYRR Open Run Astoria Park,02/26/2022 09:00:00 AM,02/26/2022 10:00:00 AM,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 02 Ditmars Blvd,,N/A,"1,","114,"
608103,Soccer - Non Regulation,02/19/2022 10:00:00 AM,02/19/2022 12:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Dean Playground: Soccer-01,,N/A,"08,","78,"
619261,Football - Youth,02/23/2022 09:00:00 AM,02/23/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Football-09,,N/A,"14,","70,"
602582,Soccer - Non Regulation,02/27/2022 09:00:00 AM,02/27/2022 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-91",,N/A,"11,","25,"
602589,Soccer -Regulation,02/27/2022 05:00:00 PM,02/27/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
619154,Covid -19 testing for the public,02/19/2022 07:00:00 AM,02/19/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Naples Playground: Basketball-01,,N/A,"02,","122,"
617305,Model Aircraft Flying Field,02/21/2022 08:00:00 AM,02/21/2022 08:00:00 PM,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field,,N/A,"2,","122,"
619157,Covid -19 testing for the public,02/21/2022 07:00:00 AM,02/21/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Brookfield Park: Blue Trail,,N/A,"2,","121,"
606560,Soccer - Non Regulation,02/22/2022 04:00:00 PM,02/22/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
608209,2022 No Amplified Sound,02/20/2022 07:00:00 AM,02/20/2022 08:00:00 PM,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell,,N/A,"3,","9,"
619116,Miscellaneous,02/17/2022 08:00:00 AM,02/17/2022 06:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Markham Playground: Multi Purpose Play Area-01 ,Markham Playground: Basketball-01 ,Markham Playground: Basketball-02",,N/A,"01,","120,"
615688,Lawn Closure of Redbud Lawn,02/18/2022 12:01:00 AM,02/18/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Redbud Lawn,,N/A,"5,","13,"
611380,Celebration,05/14/2022 10:00:00 AM,05/14/2022 03:00:00 PM,Parks Department,Special Event,Brooklyn,Marine Park: Marine Park-Ps 278 Playground,,N/A,"15,","63,"
616025,Outdoor Learning-PS 43- DOE,02/22/2022 08:00:00 AM,02/22/2022 03:00:00 PM,Parks Department,Special Event,Bronx,Ranaqua Park: Ranaqua Park,,N/A,"1,","40,"
616923,Soccer - Non Regulation,02/20/2022 10:00:00 AM,02/20/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Baruch Playground: Football-02,,N/A,"03,","7,"
589358,Mobile COVID-19 Test Site,02/28/2022 08:00:00 AM,02/28/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Willowbrook Park: Willowbrook Park,,N/A,"2,","122,"
615508,Outdoor Learning Initiative South Bronx Charter School ICA- 84x309,02/25/2022 08:00:00 AM,02/25/2022 03:00:00 PM,Parks Department,Special Event,Bronx,Playground One Thirty Four CXXXIV: Playground One Thirty Four CXXXIV,,N/A,"1,","40,"
603074,Football - Adults,02/27/2022 09:00:00 AM,02/27/2022 02:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Scarangella Park: Soccer-01,,N/A,"13,","60,"
604802,Soccer -Regulation,02/19/2022 08:00:00 AM,02/19/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-72",,N/A,"11,","25,"
614703,Basketball,02/16/2022 09:00:00 AM,02/16/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03",,N/A,"06,","78,"
608741,Baseball - 12 and Under (Little League),02/19/2022 08:00:00 AM,02/19/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Monsignor Crawford Field: Softball-01 ,Monsignor Crawford Field: Softball-02",,N/A,"18,","63,"
619157,Covid -19 testing for the public,02/28/2022 07:00:00 AM,02/28/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Brookfield Park: Blue Trail,,N/A,"2,","121,"
619622,Celebration,05/06/2022 04:00:00 PM,05/06/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
613039,Soccer - Non Regulation,02/19/2022 08:00:00 AM,02/19/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Linden Park (Gershwin Park - JHS 166): Football-01,,N/A,"05,","75,"
607053,Football - Youth,02/19/2022 10:00:00 AM,02/19/2022 02:00:00 PM,Parks Department,Sport - Youth,Bronx,Williamsbridge Oval: Soccer-01,,N/A,"07,","52,"
602623,Soccer - Non Regulation,02/25/2022 12:30:00 PM,02/25/2022 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,Thomas Jefferson Park: Soccer-01,,N/A,"11,","23,"
611599,Outdoor Learning-Brooklyn Heights Montessori School-Private,02/24/2022 10:00:00 AM,02/24/2022 03:00:00 PM,Parks Department,Special Event,Brooklyn,"Van Voorhees Playground: Sitting Area ,Van Voorhees Playground: Softball-01",,N/A,"06, 6,","76,"
609425,Soccer - Non Regulation,02/22/2022 06:00:00 PM,02/22/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-05,,N/A,"81,","110,"
607689,Soccer - Non Regulation,02/27/2022 09:00:00 AM,02/27/2022 10:00:00 AM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
608215,2022 No Amplified Sound,02/27/2022 07:00:00 AM,02/27/2022 08:00:00 PM,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Bandshell,,N/A,"10,","30,"
609963,East Bronx Academy PE Class & Afterschool,02/21/2022 07:00:00 AM,02/21/2022 06:00:00 PM,Parks Department,Special Event,Bronx,Seabury Park: Seabury Park,,N/A,"3,","42,"
619173,Celebration,03/01/2022 12:00:00 PM,03/01/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Bowling Green: Charging Bull Triangle,,N/A,"1,","1,"
603870,Soccer - Non Regulation,02/19/2022 10:00:00 AM,02/19/2022 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Freshkills Park: Owl Hollow-Soccer-4,,N/A,"03,","123,"
610655,Outdoor learning-12X458-DOE,02/28/2022 10:00:00 AM,02/28/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,N/A,"3,","42,"
606172,Soccer -Regulation,02/16/2022 06:00:00 PM,02/16/2022 07:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
606032,Baseball - 13 and Older (Little League),02/17/2022 04:00:00 PM,02/17/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Harlem River Park: Baseball-01,,N/A,"11,","25,"
611547,Miscellaneous,02/17/2022 09:00:00 AM,02/17/2022 05:30:00 PM,Parks Department,Sport - Youth,Bronx,P.S. 29 Ball Field: Softball-01,,N/A,"01,","40,"
605542,Football Ã¢â¬â Flag Football,02/26/2022 08:00:00 AM,02/26/2022 01:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Van Voorhees Playground: Football-01,,N/A,"06,","76,"
608420,Soccer -Regulation,02/16/2022 03:00:00 PM,02/16/2022 07:00:00 PM,Parks Department,Sport - Youth,Bronx,"Harris Park: Soccer-01 ,Van Cortlandt Park: Stadium-Soccer-08 ,Macombs Dam Park: Soccer-01",,N/A,"04, 07, 26,","44, 50, 52,"
616281,Soccer - Non Regulation,02/24/2022 04:00:00 PM,02/24/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Frederick Douglass Playground: Soccer-01,,N/A,"07,","24,"
607664,Walker Park Afterschool,02/22/2022 03:00:00 PM,02/22/2022 06:00:00 PM,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park,,N/A,"1,","120,"
606364,Soccer - Non Regulation,02/18/2022 07:30:00 PM,02/18/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
620560,Celebration,07/01/2022 05:00:00 PM,07/01/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
603469,Soccer -Regulation,02/24/2022 10:00:00 AM,02/24/2022 09:30:00 PM,Parks Department,Sport - Adult,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
605463,Football - Youth,02/26/2022 10:00:00 AM,02/26/2022 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Pelham Bay Park: Aileen B Ryan-Football-01,,N/A,"28,","45,"
608843,Soccer - Non Regulation,02/20/2022 09:00:00 AM,02/20/2022 12:00:00 PM,Parks Department,Sport - Youth,Manhattan,Marx Brothers Playground: Soccer-01,,N/A,"11,","23,"
605756,Soccer -Regulation,02/23/2022 08:00:00 AM,02/23/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-73",,N/A,"11,","25,"
606813,Soccer - Non Regulation,02/20/2022 09:00:00 AM,02/20/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
618724,Covid 19 testing site,02/19/2022 07:00:00 AM,02/19/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Rappaport Playground: Rappaport Playground,,N/A,"12,","66,"
606121,Soccer - Non Regulation,02/22/2022 08:00:00 PM,02/22/2022 10:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
608334,Soccer - Non Regulation,02/16/2022 03:00:00 PM,02/16/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
617309,Manhattan SAFE Disposal Event- Seward,06/28/2022 04:00:00 PM,06/28/2022 08:00:00 PM,Parks Department,Special Event,Manhattan,Seward Park: Seward Park,,N/A,"3,","7,"
548766,Mobile COVID-19 Test Site,02/26/2022 10:00:00 AM,02/26/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Conference House Park: Beach Page Ave Conference House Park,,N/A,"3,","123,"
612538,Prospect Park,10/22/2022 12:00:00 PM,10/22/2022 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
620341,Celebration,03/17/2022 09:00:00 AM,03/17/2022 11:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
619510,Party,03/19/2022 10:00:00 AM,03/19/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,N/A,"64,","22,"
603951,Football Ã¢â¬â Flag Football,02/19/2022 09:00:00 AM,02/19/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
604803,Soccer -Regulation,02/20/2022 08:00:00 AM,02/20/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
612173,Outdoor Learning- PS 39K- DOE,02/24/2022 09:00:00 AM,02/24/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell South,,N/A,"55,","78,"
606269,Soccer - Non Regulation,02/16/2022 03:30:00 PM,02/16/2022 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-73",,N/A,"11,","25,"
615687,Lawn Closure of Sol Lewitt Lawn,02/19/2022 12:01:00 AM,02/19/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South,,N/A,"5,","13,"
615693,Lawn Closure of Oval lawn,02/23/2022 12:00:00 AM,02/23/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,N/A,"5,","13,"
606022,Soccer - Non Regulation,02/24/2022 05:30:00 PM,02/24/2022 08:30:00 PM,Parks Department,Sport - Youth,Queens,"Flushing Meadows Corona Park: Soccer-08 ,Flushing Meadows Corona Park: Soccer-09",,N/A,"07,","109,"
619398,Tai Chi in Park,02/25/2022 12:00:00 PM,02/25/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Washington Square Park: Holley Plaza,,N/A,"2,","6,"
610487,"Reservoir North Lawn Winter Closure Dec.2, 2021 - May 7, 2022",02/27/2022 12:00:00 AM,02/27/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: North Reservoir Landscape A ,Central Park: North Reservoir Landscape B ,Central Park: North Reservoir Landscape C",,N/A,"64,","22,"
606022,Soccer - Non Regulation,02/21/2022 05:30:00 PM,02/21/2022 08:30:00 PM,Parks Department,Sport - Youth,Queens,"Flushing Meadows Corona Park: Soccer-08 ,Flushing Meadows Corona Park: Soccer-09",,N/A,"07,","109,"
611547,Miscellaneous,02/16/2022 09:00:00 AM,02/16/2022 05:30:00 PM,Parks Department,Sport - Youth,Bronx,P.S. 29 Ball Field: Softball-01,,N/A,"01,","40,"
609918,Soccer - Non Regulation,02/17/2022 06:00:00 PM,02/17/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl-Football-01,,N/A,"10,","68,"
608592,Soccer -Regulation,02/24/2022 09:00:00 AM,02/24/2022 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: East River Fields-Soccer-85",,N/A,"11,","25,"
613170,Outdoor Learning - PS149Q - DOE,02/16/2022 08:00:00 AM,02/16/2022 03:00:00 PM,Parks Department,Special Event,Queens,Northern Playground: Northern Playground,,N/A,"3,","115,"
616281,Soccer - Non Regulation,02/17/2022 04:00:00 PM,02/17/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Frederick Douglass Playground: Soccer-01,,N/A,"07,","24,"
610157,Soccer - Non Regulation,02/19/2022 10:00:00 AM,02/19/2022 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Tanahey Playground: Soccer-01,,N/A,"3,","5,"
606162,Soccer - Non Regulation,02/17/2022 06:00:00 PM,02/17/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
603779,Soccer - Non Regulation,02/26/2022 08:00:00 AM,02/26/2022 10:00:00 AM,Parks Department,Sport - Youth,Brooklyn,Newtown Barge Playground: Soccer-01,,N/A,"1,","94,"
610827,Union Square Greenmarket,02/25/2022 08:00:00 AM,02/25/2022 07:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: North Plaza ,Union Square Park: South Plaza ,Union Square Park: West Plaza",,N/A,"5,","13,"
607351,Soccer - Non Regulation,02/28/2022 05:00:00 PM,02/28/2022 09:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
605781,Soccer - Non Regulation,02/28/2022 09:00:00 AM,02/28/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
615689,Lawn Closure of Veterans lawn,02/22/2022 12:00:00 AM,02/22/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Veterans Lawn,,N/A,"5,","13,"
607537,Football Ã¢â¬â Flag Football,02/22/2022 08:00:00 PM,02/22/2022 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Gen. Douglas MacArthur Park: Multi-Use Field-01,,N/A,"2,","122,"
610065,MOVIE NIGHT,06/09/2022 08:00:00 PM,06/09/2022 10:00:00 PM,Parks Department,Special Event,Queens,Athens Square: Stage Area,,N/A,"1,","114,"
610159,"Cedar Hill Winter Closure Nov 15, 2021 - April 15, 2022",02/19/2022 12:00:00 AM,02/19/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
612555,Picnic House,11/12/2022 12:00:00 PM,11/12/2022 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
614580,Soccer - Non Regulation,02/26/2022 07:30:00 AM,02/26/2022 12:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-08A,,N/A,"14,","70,"
614605,Outdoor Learning - Brooklyn International High School,02/18/2022 09:00:00 AM,02/18/2022 03:00:00 PM,Parks Department,Special Event,Brooklyn,Commodore Barry Park: Multi Purpose Play Area-01,,N/A,"02,","88,"
610159,"Cedar Hill Winter Closure Nov 15, 2021 - April 15, 2022",02/21/2022 12:00:00 AM,02/21/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
606759,Soccer -Regulation,02/23/2022 11:30:00 AM,02/23/2022 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
610675,Football Ã¢â¬â Flag Football,02/17/2022 10:00:00 AM,02/17/2022 10:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Blood Root Valley: Greenbelt Recreation Center-Soccer-01 ,Gen. Douglas MacArthur Park: Multi-Use Field-01",,N/A,"02, 2,","122,"
610157,Soccer - Non Regulation,02/26/2022 10:00:00 AM,02/26/2022 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Tanahey Playground: Soccer-01,,N/A,"3,","5,"
608055,Basketball,02/27/2022 11:00:00 AM,02/27/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Mellett Playground: Basketball-01,,N/A,"15,","61,"
608912,Soccer -Regulation,03/13/2022 10:00:00 AM,03/13/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
610232,Softball (Little league),02/20/2022 08:00:00 AM,02/20/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Softball-01,,N/A,"5,","104,"
606277,Soccer - Non Regulation,02/20/2022 01:00:00 PM,02/20/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sunset Park: Soccer-01A,,N/A,"07,","72,"
605036,Soccer -Regulation,02/20/2022 08:00:00 AM,02/20/2022 05:00:00 PM,Parks Department,Sport - Youth,Staten Island,Cpl. Thompson Park: Soccer-01,,N/A,"01,","120,"
606081,Soccer - Non Regulation,02/26/2022 09:00:00 AM,02/26/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
608118,Soccer - Non Regulation,02/20/2022 09:00:00 AM,02/20/2022 10:00:00 AM,Parks Department,Sport - Adult,Queens,Kissena Corridor West: Soccer-01,,N/A,"07,","109,"
615693,Lawn Closure of Oval lawn,02/19/2022 12:00:00 AM,02/19/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,N/A,"5,","13,"
589358,Mobile COVID-19 Test Site,02/23/2022 08:00:00 AM,02/23/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Willowbrook Park: Willowbrook Park,,N/A,"2,","122,"
608590,Lacrosse,02/26/2022 01:00:00 PM,02/26/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-04A,,N/A,"14,","70,"
610373,"Dana Discovery Lawn Winter Closure Oct. 31, 2021 - May 7, 2022",02/21/2022 12:00:00 AM,02/21/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dana Discovery Center Lawn,,N/A,"64,","22,"
607682,Miscellaneous,02/20/2022 10:00:00 AM,02/20/2022 05:00:00 PM,Parks Department,Sport - Adult,Manhattan,"East River Park: Soccer-03 Houston St & FDR  ,Riverside Park: 101st St-Soccer-04 C ,Riverside Park: 103rd St-Soccer-02 D ,Riverside Park: 107th/108th St-Soccer-01 E ,Frederick Douglass Playground: Soccer-01",,N/A,"03, 07,","24, 9,"
608375,Football - Youth,02/17/2022 09:00:00 AM,02/17/2022 08:00:00 PM,Parks Department,Sport - Youth,Bronx,"Macombs Dam Park: Soccer-01 ,Soundview Park: Soccer-01",,N/A,"04, 09,","43, 44,"
605848,Soccer - Non Regulation,02/21/2022 06:00:00 PM,02/21/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,St. Michael's Playground: Soccer-01,,N/A,"01,","114,"
603870,Soccer - Non Regulation,02/27/2022 10:00:00 AM,02/27/2022 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Freshkills Park: Owl Hollow-Soccer-4,,N/A,"03,","123,"
618877,Celebration,06/02/2022 04:00:00 PM,06/02/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
617469,Covid 19 testing site,02/18/2022 12:00:00 AM,02/18/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Tappen Park: Tappen Park - Whole Park,,N/A,"1,","120,"
622048,Celebration,12/28/2022 02:30:00 PM,12/28/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
621903,Covid -19 testing for the public,02/18/2022 07:00:00 AM,02/18/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Silver Lake Park: Concert Area - Forest Ave Side,,N/A,"1,","120,"
610641,Picnic House,04/22/2022 12:00:00 PM,04/22/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
610031,Outdoor Learning Permit,02/16/2022 09:30:00 AM,02/16/2022 01:30:00 PM,Parks Department,Special Event,Manhattan,Inwood Hill Park: Emerson Playground,,N/A,"12,","34,"
616264,Soccer -Regulation,02/21/2022 08:30:00 AM,02/21/2022 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,Inwood Hill Park: Gaelic-Soccer-01,,N/A,"12,","34,"
621808,Celebration,09/03/2022 08:00:00 AM,09/03/2022 10:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
611844,Outdoor Learning-PS 152-DOE,02/21/2022 08:00:00 AM,02/21/2022 03:00:00 PM,Parks Department,Special Event,Bronx,Colgate Close: Colgate Close,,N/A,"9,","43,"
610661,Outdoor learning-12X458-DOE,02/25/2022 10:00:00 AM,02/25/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Rock Garden Park: Rock Garden Park,,N/A,"3,","42,"
620592,CTS Mobile Covid-19 test site,01/12/2022 08:00:00 AM,02/28/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WASHINGTON SQUARE NORTH between UNIVERSITY PLACE and 5 AVENUE,North,Partial Sidewalk Closure,"2,","6,"
623145,Party,05/07/2022 03:00:00 PM,05/07/2022 06:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Around the Unisphere,,N/A,"81,","110,"
587894,Mobile COVID-19 Vaccine,02/22/2022 08:00:00 AM,02/22/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach,,N/A,"95,","122,"
617213,Soccer - Non Regulation,02/27/2022 10:00:00 AM,02/27/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Baruch Playground: Football-02,,N/A,"03,","7,"
615459,Out Door Learning The Highbridge Green School,02/25/2022 08:30:00 AM,02/25/2022 03:00:00 PM,Parks Department,Special Event,Bronx,Highbridge Park: Highbridge Park,,N/A,"4,","44,"
615768,AfterCare Recess,02/25/2022 03:00:00 PM,02/25/2022 05:00:00 PM,Parks Department,Special Event,Staten Island,"Naples Playground: Basketball-02 ,Naples Playground: Basketball-01 ,Naples Playground: Softball-01",,N/A,"02,","122,"
561805,Mobile COVID-19 Test Site,02/22/2022 08:00:00 AM,02/22/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,N/A,"3,","123,"
608463,Soccer - Non Regulation,02/20/2022 01:00:00 PM,02/20/2022 06:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Asphalt-Softball-07,,N/A,"10,","68,"
615353,Hockey,02/28/2022 09:00:00 AM,02/28/2022 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
606674,Miscellaneous,02/28/2022 02:30:00 PM,02/28/2022 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Ten Eyck Playground (PS 196): Multi Purpose Play Area-01 ,Ten Eyck Playground (PS 196): Basketball-01",,N/A,"01, 1,","90,"
615353,Hockey,02/24/2022 09:00:00 AM,02/24/2022 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
606869,Soccer -Regulation,02/19/2022 06:00:00 PM,02/19/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
603779,Soccer - Non Regulation,02/27/2022 08:00:00 AM,02/27/2022 10:00:00 AM,Parks Department,Sport - Youth,Brooklyn,Newtown Barge Playground: Soccer-01,,N/A,"1,","94,"
614479,Soccer - Non Regulation,02/16/2022 08:00:00 AM,02/16/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bush Terminal Park: Soccer-01,,N/A,"07,","72,"
607706,Volleyball,02/27/2022 03:00:00 PM,02/27/2022 07:00:00 PM,Parks Department,Sport - Adult,Queens,Grover Cleveland Playground: Volleyball-01,,N/A,"05,","104,"
612253,Miscellaneous,02/19/2022 10:00:00 AM,02/19/2022 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Williamsbridge Oval: Soccer-01,,N/A,"07,","52,"
